flight_key,flight_id,airline_key,airline,route_key,date_key,source,destination,route,departure_datetime,arrival_datetime,departure_date,departure_hour,arrival_date,arrival_hour,flight_duration_minutes,flight_duration_hours,is_overnight,duration_anomaly
560,UK157,4,Vistara,12,20260419,CCU,BOM,CCU → BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,2026-04-19,2,2026-04-19,3,60.00495,1.0000825,0,0
561,UK172,4,Vistara,17,20260419,DEL,BOM,DEL → BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,2026-04-19,2,2026-04-19,5,181.0,3.0166666666666666,0,0
562,SJ139,3,SpiceJet,16,20260419,DEL,BLR,DEL → BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,2026-04-19,2,2026-04-19,6,222.0,3.7,0,0
563,UK085,4,Vistara,29,20260419,MAA,DEL,MAA → DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,2026-04-19,2,2026-04-19,3,62.0,1.0333333333333334,0,0
564,6E079,2,IndiGo,30,20260419,MAA,HYD,MAA → HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,2026-04-19,2,2026-04-19,6,244.0,4.066666666666666,0,0
565,SJ032,3,SpiceJet,27,20260419,MAA,BOM,MAA → BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,2026-04-19,2,2026-04-19,4,142.0,2.3666666666666667,0,0
566,6E182,2,IndiGo,7,20260419,BOM,CCU,BOM → CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,2026-04-19,2,2026-04-19,4,128.0,2.1333333333333333,0,0
567,AI106,1,Air India,21,20260419,HYD,BLR,HYD → BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,2026-04-19,2,2026-04-19,3,73.0,1.2166666666666666,0,0
568,AI200,1,Air India,25,20260419,HYD,MAA,HYD → MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,2026-04-19,2,2026-04-19,5,204.0,3.4,0,0
569,6E142,2,IndiGo,15,20260419,CCU,MAA,CCU → MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,2026-04-19,2,2026-04-19,6,239.0,3.9833333333333334,0,0
570,SJ079,3,SpiceJet,24,20260419,HYD,DEL,HYD → DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,2026-04-19,1,2026-04-19,5,184.0,3.066666666666667,0,0
571,SJ082,3,SpiceJet,8,20260419,BOM,DEL,BOM → DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,2026-04-19,1,2026-04-19,2,39.0,0.65,0,0
572,SJ110,3,SpiceJet,13,20260419,CCU,DEL,CCU → DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,2026-04-19,1,2026-04-19,2,33.0,0.55,0,0
573,6E262,2,IndiGo,29,20260419,MAA,DEL,MAA → DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,2026-04-19,1,2026-04-19,2,63.0,1.05,0,0
574,UK143,4,Vistara,1,20260419,BLR,BOM,BLR → BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,2026-04-19,1,2026-04-19,2,74.0,1.2333333333333334,0,0
575,6E269,2,IndiGo,25,20260419,HYD,MAA,HYD → MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,2026-04-19,1,2026-04-19,2,82.0,1.3666666666666667,0,0
576,6E214,2,IndiGo,7,20260419,BOM,CCU,BOM → CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,2026-04-19,1,2026-04-19,5,239.0,3.9833333333333334,0,0
577,SJ213,3,SpiceJet,7,20260419,BOM,CCU,BOM → CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,2026-04-19,1,2026-04-19,4,209.0,3.4833333333333334,0,0
578,SJ072,3,SpiceJet,19,20260419,DEL,HYD,DEL → HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,2026-04-19,1,2026-04-19,4,170.0,2.8333333333333335,0,0
579,6E059,2,IndiGo,8,20260419,BOM,DEL,BOM → DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,2026-04-19,1,2026-04-19,6,290.0,4.833333333333333,0,0
580,UK202,4,Vistara,19,20260419,DEL,HYD,DEL → HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,2026-04-19,1,2026-04-19,5,266.0,4.433333333333334,0,0
581,UK037,4,Vistara,1,20260419,BLR,BOM,BLR → BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,2026-04-19,1,2026-04-19,5,242.0,4.033333333333333,0,0
582,UK069,4,Vistara,13,20260419,CCU,DEL,CCU → DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,2026-04-19,1,2026-04-19,3,133.0,2.216666666666667,0,0
583,SJ118,3,SpiceJet,17,20260419,DEL,BOM,DEL → BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,2026-04-19,1,2026-04-19,2,85.0,1.4166666666666667,0,0
584,6E145,2,IndiGo,13,20260419,CCU,DEL,CCU → DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,2026-04-19,1,2026-04-19,2,76.0,1.2666666666666666,0,0
585,UK097,4,Vistara,22,20260419,HYD,BOM,HYD → BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,2026-04-19,0,2026-04-19,5,251.0,4.183333333333334,0,0
586,6E117,2,IndiGo,13,20260419,CCU,DEL,CCU → DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,2026-04-19,0,2026-04-19,1,65.0,1.0833333333333333,0,0
587,6E226,2,IndiGo,17,20260419,DEL,BOM,DEL → BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,2026-04-19,0,2026-04-19,2,137.0,2.283333333333333,0,0
588,6E050,2,IndiGo,17,20260419,DEL,BOM,DEL → BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,2026-04-19,0,2026-04-19,4,237.0,3.95,0,0
589,UK196,4,Vistara,9,20260419,BOM,HYD,BOM → HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,2026-04-19,0,2026-04-19,4,257.0,4.283333333333333,0,0
590,SJ086,3,SpiceJet,13,20260419,CCU,DEL,CCU → DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,2026-04-19,0,2026-04-19,4,225.0,3.75,0,0
591,AI134,1,Air India,22,20260419,HYD,BOM,HYD → BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,2026-04-19,0,2026-04-19,4,235.0,3.9166666666666665,0,0
592,AI043,1,Air India,13,20260419,CCU,DEL,CCU → DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,2026-04-19,0,2026-04-19,4,249.0,4.15,0,0
593,UK119,4,Vistara,7,20260419,BOM,CCU,BOM → CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,2026-04-19,0,2026-04-19,4,257.0,4.283333333333333,0,0
594,SJ181,3,SpiceJet,6,20260419,BOM,BLR,BOM → BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,2026-04-19,0,2026-04-19,1,89.0,1.4833333333333334,0,0
595,AI070,1,Air India,13,20260419,CCU,DEL,CCU → DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,2026-04-19,0,2026-04-19,1,99.0,1.65,0,0
596,6E233,2,IndiGo,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,2026-04-18,23,2026-04-19,3,237.0,3.95,0,0
597,UK013,4,Vistara,10,20260418,BOM,MAA,BOM → MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,2026-04-18,23,2026-04-19,2,180.0,3.0,0,0
598,6E015,2,IndiGo,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,2026-04-18,23,2026-04-19,2,168.0,2.8,0,0
599,SJ247,3,SpiceJet,17,20260418,DEL,BOM,DEL → BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,2026-04-18,23,2026-04-19,3,245.0,4.083333333333333,0,0
600,AI067,1,Air India,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,2026-04-18,23,2026-04-19,3,213.0,3.55,0,0
601,AI211,1,Air India,18,20260418,DEL,CCU,DEL → CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,2026-04-18,23,2026-04-19,1,107.0,1.7833333333333334,0,0
602,UK029,4,Vistara,17,20260418,DEL,BOM,DEL → BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,2026-04-18,23,2026-04-19,2,169.0,2.816666666666667,0,0
603,SJ200,3,SpiceJet,8,20260418,BOM,DEL,BOM → DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,2026-04-18,23,2026-04-19,2,167.0,2.783333333333333,0,0
604,6E087,2,IndiGo,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,2026-04-18,23,2026-04-19,3,226.0,3.7666666666666666,0,0
605,SJ210,3,SpiceJet,23,20260418,HYD,CCU,HYD → CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,2026-04-18,23,2026-04-19,2,213.0,3.55,0,0
606,AI101,1,Air India,16,20260418,DEL,BLR,DEL → BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,2026-04-18,23,2026-04-19,2,183.0,3.05,0,0
607,UK075,4,Vistara,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,2026-04-18,23,2026-04-19,3,279.0,4.65,0,0
608,SJ091,3,SpiceJet,2,20260418,BLR,CCU,BLR → CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,2026-04-18,23,2026-04-19,0,97.0,1.6166666666666667,0,0
609,AI251,1,Air India,29,20260418,MAA,DEL,MAA → DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,2026-04-18,22,2026-04-18,23,44.0,0.7333333333333333,0,0
610,SJ042,3,SpiceJet,23,20260418,HYD,CCU,HYD → CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,2026-04-18,22,2026-04-19,2,222.0,3.7,0,0
611,UK126,4,Vistara,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,2026-04-18,22,2026-04-19,0,86.0,1.4333333333333333,0,0
612,6E042,2,IndiGo,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,2026-04-18,22,2026-04-19,2,246.0,4.1,0,0
613,AI116,1,Air India,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,2026-04-18,22,2026-04-19,1,207.0,3.45,0,0
614,SJ209,3,SpiceJet,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,2026-04-18,22,2026-04-19,2,221.0,3.683333333333333,0,0
615,AI123,1,Air India,27,20260418,MAA,BOM,MAA → BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,2026-04-18,22,2026-04-19,0,146.0,2.433333333333333,0,0
616,6E016,2,IndiGo,22,20260418,HYD,BOM,HYD → BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,2026-04-18,22,2026-04-18,22,36.0,0.6,0,0
617,UK012,4,Vistara,27,20260418,MAA,BOM,MAA → BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,2026-04-18,22,2026-04-19,0,129.0,2.15,0,0
618,SJ188,3,SpiceJet,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,2026-04-18,22,2026-04-18,22,40.0,0.6666666666666666,0,0
619,UK096,4,Vistara,4,20260418,BLR,HYD,BLR → HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,2026-04-18,22,2026-04-19,0,115.0,1.9166666666666667,0,0
620,SJ046,3,SpiceJet,10,20260418,BOM,MAA,BOM → MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,2026-04-18,22,2026-04-19,1,204.0,3.4,0,0
621,UK081,4,Vistara,3,20260418,BLR,DEL,BLR → DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,2026-04-18,22,2026-04-18,23,60.0,1.0,0,0
622,UK191,4,Vistara,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,2026-04-18,21,2026-04-18,22,66.0,1.1,0,0
623,6E064,2,IndiGo,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,2026-04-18,21,2026-04-18,22,65.0,1.0833333333333333,0,0
624,AI005,1,Air India,18,20260418,DEL,CCU,DEL → CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,2026-04-18,21,2026-04-18,22,47.0,0.7833333333333333,0,0
625,6E021,2,IndiGo,5,20260418,BLR,MAA,BLR → MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,2026-04-18,21,2026-04-19,1,242.0,4.033333333333333,0,0
626,AI169,1,Air India,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,2026-04-18,21,2026-04-19,1,253.0,4.216666666666667,0,0
627,UK035,4,Vistara,22,20260418,HYD,BOM,HYD → BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,2026-04-18,21,2026-04-18,22,76.0,1.2666666666666666,0,0
628,AI040,1,Air India,21,20260418,HYD,BLR,HYD → BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,2026-04-18,21,2026-04-18,22,101.0,1.6833333333333333,0,0
629,UK042,4,Vistara,27,20260418,MAA,BOM,MAA → BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,2026-04-18,20,2026-04-19,1,279.0,4.65,0,0
630,SJ171,3,SpiceJet,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,2026-04-18,20,2026-04-18,23,180.0,3.0,0,0
631,AI250,1,Air India,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,2026-04-18,20,2026-04-19,0,204.0,3.4,0,0
632,SJ195,3,SpiceJet,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,2026-04-18,20,2026-04-18,23,193.0,3.216666666666667,0,0
633,UK211,4,Vistara,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,2026-04-18,20,2026-04-18,22,83.0,1.3833333333333333,0,0
634,UK122,4,Vistara,23,20260418,HYD,CCU,HYD → CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,2026-04-18,20,2026-04-18,23,180.0,3.0,0,0
635,AI136,1,Air India,3,20260418,BLR,DEL,BLR → DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,2026-04-18,20,2026-04-18,23,199.0,3.316666666666667,0,0
636,6E141,2,IndiGo,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,2026-04-18,20,2026-04-18,22,122.0,2.033333333333333,0,0
637,6E053,2,IndiGo,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,2026-04-18,20,2026-04-19,0,253.0,4.216666666666667,0,0
638,6E136,2,IndiGo,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,2026-04-18,20,2026-04-18,21,37.0,0.6166666666666667,0,0
639,6E009,2,IndiGo,2,20260418,BLR,CCU,BLR → CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,2026-04-18,20,2026-04-18,23,195.0,3.25,0,0
640,6E023,2,IndiGo,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,2026-04-18,20,2026-04-19,0,236.0,3.933333333333333,0,0
641,UK006,4,Vistara,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,2026-04-18,20,2026-04-18,21,99.0,1.65,0,0
642,SJ165,3,SpiceJet,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,2026-04-18,20,2026-04-18,23,190.0,3.1666666666666665,0,0
643,6E189,2,IndiGo,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,2026-04-18,20,2026-04-18,21,103.0,1.7166666666666666,0,0
644,AI131,1,Air India,27,20260418,MAA,BOM,MAA → BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,2026-04-18,19,2026-04-18,22,160.0,2.6666666666666665,0,0
645,6E004,2,IndiGo,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,2026-04-18,19,2026-04-18,23,220.0,3.6666666666666665,0,0
646,AI027,1,Air India,10,20260418,BOM,MAA,BOM → MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,2026-04-18,19,2026-04-18,23,222.0,3.7,0,0
647,AI238,1,Air India,15,20260418,CCU,MAA,CCU → MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,2026-04-18,19,2026-04-19,0,282.0,4.7,0,0
648,SJ105,3,SpiceJet,9,20260418,BOM,HYD,BOM → HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,2026-04-18,19,2026-04-18,22,206.0,3.433333333333333,0,0
649,UK088,4,Vistara,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,2026-04-18,19,2026-04-18,23,260.0,4.333333333333333,0,0
650,6E035,2,IndiGo,14,20260418,CCU,HYD,CCU → HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,2026-04-18,19,2026-04-18,23,264.0,4.4,0,0
651,AI133,1,Air India,18,20260418,DEL,CCU,DEL → CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,2026-04-18,19,2026-04-18,21,140.0,2.3333333333333335,0,0
652,AI001,1,Air India,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,2026-04-18,19,2026-04-18,22,183.0,3.05,0,0
653,SJ133,3,SpiceJet,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,2026-04-18,18,2026-04-18,21,159.0,2.65,0,0
654,SJ216,3,SpiceJet,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,2026-04-18,18,2026-04-18,21,176.0,2.933333333333333,0,0
655,SJ225,3,SpiceJet,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,2026-04-18,18,2026-04-18,20,157.0,2.6166666666666667,0,0
656,AI147,1,Air India,23,20260418,HYD,CCU,HYD → CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,2026-04-18,18,2026-04-18,20,116.0,1.9333333333333333,0,0
657,SJ054,3,SpiceJet,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,2026-04-18,18,2026-04-18,22,273.0,4.55,0,0
658,6E197,2,IndiGo,6,20260418,BOM,BLR,BOM → BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,2026-04-18,17,2026-04-18,22,285.0,4.75,0,0
659,SJ066,3,SpiceJet,23,20260418,HYD,CCU,HYD → CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,2026-04-18,17,2026-04-18,19,76.0,1.2666666666666666,0,0
660,SJ183,3,SpiceJet,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,2026-04-18,17,2026-04-18,19,116.0,1.9333333333333333,0,0
661,SJ151,3,SpiceJet,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,2026-04-18,17,2026-04-18,19,92.0,1.5333333333333334,0,0
662,SJ071,3,SpiceJet,15,20260418,CCU,MAA,CCU → MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,2026-04-18,17,2026-04-18,19,109.0,1.8166666666666667,0,0
663,SJ102,3,SpiceJet,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,2026-04-18,17,2026-04-18,18,92.0,1.5333333333333334,0,0
664,AI209,1,Air India,2,20260418,BLR,CCU,BLR → CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,2026-04-18,17,2026-04-18,18,72.0,1.2,0,0
665,6E111,2,IndiGo,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,2026-04-18,17,2026-04-18,20,173.0,2.8833333333333333,0,0
666,AI050,1,Air India,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,2026-04-18,17,2026-04-18,19,155.0,2.5833333333333335,0,0
667,SJ189,3,SpiceJet,21,20260418,HYD,BLR,HYD → BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,2026-04-18,17,2026-04-18,22,296.0,4.933333333333334,0,0
668,UK112,4,Vistara,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,2026-04-18,17,2026-04-18,19,162.0,2.7,0,0
669,6E171,2,IndiGo,16,20260418,DEL,BLR,DEL → BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,2026-04-18,17,2026-04-18,18,69.0,1.15,0,0
670,AI011,1,Air India,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,2026-04-18,16,2026-04-18,21,243.0,4.05,0,0
671,6E027,2,IndiGo,3,20260418,BLR,DEL,BLR → DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,2026-04-18,16,2026-04-18,18,89.0,1.4833333333333334,0,0
672,UK082,4,Vistara,17,20260418,DEL,BOM,DEL → BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,2026-04-18,16,2026-04-18,21,271.0,4.516666666666667,0,0
673,UK138,4,Vistara,16,20260418,DEL,BLR,DEL → BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,2026-04-18,16,2026-04-18,19,169.0,2.816666666666667,0,0
674,UK198,4,Vistara,16,20260418,DEL,BLR,DEL → BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,2026-04-18,16,2026-04-18,18,95.0,1.5833333333333333,0,0
675,6E039,2,IndiGo,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,2026-04-18,16,2026-04-18,21,258.0,4.3,0,0
676,6E157,2,IndiGo,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,2026-04-18,16,2026-04-18,18,87.0,1.45,0,0
677,SJ024,3,SpiceJet,20,20260418,DEL,MAA,DEL → MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,2026-04-18,16,2026-04-18,20,232.0,3.8666666666666667,0,0
678,6E167,2,IndiGo,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,2026-04-18,16,2026-04-18,17,84.0,1.4,0,0
679,AI197,1,Air India,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,2026-04-18,16,2026-04-18,20,215.0,3.5833333333333335,0,0
680,SJ211,3,SpiceJet,27,20260418,MAA,BOM,MAA → BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,2026-04-18,16,2026-04-18,18,132.0,2.2,0,0
681,6E055,2,IndiGo,18,20260418,DEL,CCU,DEL → CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,2026-04-18,16,2026-04-18,18,148.0,2.466666666666667,0,0
682,AI253,1,Air India,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,2026-04-18,16,2026-04-18,19,218.0,3.6333333333333333,0,0
683,UK060,4,Vistara,2,20260418,BLR,CCU,BLR → CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,2026-04-18,16,2026-04-18,19,213.0,3.55,0,0
684,6E257,2,IndiGo,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,2026-04-18,16,2026-04-18,19,231.0,3.85,0,0
685,SJ135,3,SpiceJet,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,2026-04-18,16,2026-04-18,19,225.0,3.75,0,0
686,AI247,1,Air India,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,2026-04-18,15,2026-04-18,19,184.0,3.066666666666667,0,0
687,UK127,4,Vistara,9,20260418,BOM,HYD,BOM → HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,2026-04-18,15,2026-04-18,20,244.0,4.066666666666666,0,0
688,AI109,1,Air India,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,2026-04-18,15,2026-04-18,20,261.0,4.35,0,0
689,AI057,1,Air India,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,2026-04-18,15,2026-04-18,19,209.0,3.4833333333333334,0,0
690,6E103,2,IndiGo,15,20260418,CCU,MAA,CCU → MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,2026-04-18,15,2026-04-18,18,175.0,2.9166666666666665,0,0
691,SJ144,3,SpiceJet,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,2026-04-18,15,2026-04-18,19,217.0,3.6166666666666667,0,0
692,6E076,2,IndiGo,14,20260418,CCU,HYD,CCU → HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,2026-04-18,15,2026-04-18,16,45.0,0.75,0,0
693,6E240,2,IndiGo,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,2026-04-18,15,2026-04-18,19,265.0,4.416666666666667,0,0
694,UK057,4,Vistara,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,2026-04-18,15,2026-04-18,20,279.0,4.65,0,0
695,AI201,1,Air India,2,20260418,BLR,CCU,BLR → CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,2026-04-18,15,2026-04-18,16,81.0,1.35,0,0
696,SJ242,3,SpiceJet,4,20260418,BLR,HYD,BLR → HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,2026-04-18,14,2026-04-18,17,167.0,2.783333333333333,0,0
697,6E037,2,IndiGo,10,20260418,BOM,MAA,BOM → MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,2026-04-18,14,2026-04-18,17,152.0,2.533333333333333,0,0
698,SJ132,3,SpiceJet,29,20260418,MAA,DEL,MAA → DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,2026-04-18,14,2026-04-18,15,52.0,0.8666666666666667,0,0
699,AI055,1,Air India,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,2026-04-18,14,2026-04-18,16,99.0,1.65,0,0
